"date","day_of_week","month","year","open","close","high","low"
"23/11/2001","Friday","November",2001,13036,13423,13528,13036
"26/11/2001","Monday","November",2001,13443,13759,13760,13443
"27/11/2001","Tuesday","November",2001,13770,13602,13786,13491
"28/11/2001","Wednesday","November",2001,13552,13019,13552,12914
"29/11/2001","Thursday","November",2001,13019,12736,13183,12630
"30/11/2001","Friday","November",2001,12744,12931,13053,12711
"03/12/2001","Monday","December",2001,12913,13336,13336,12870
"04/12/2001","Tuesday","December",2001,13374,13146,13564,13070
"05/12/2001","Wednesday","December",2001,13185,13382,13382,13103
"06/12/2001","Thursday","December",2001,13381,13539,13569,13230
"07/12/2001","Friday","December",2001,13564,13298,13661,13238
"10/12/2001","Monday","December",2001,13298,13446,13446,13192
"11/12/2001","Tuesday","December",2001,13454,13348,13592,13336
"12/12/2001","Wednesday","December",2001,13349,13562,13575,13297
"13/12/2001","Thursday","December",2001,13577,13148,13579,13143
"14/12/2001","Friday","December",2001,13128,12959,13154,12894
"17/12/2001","Monday","December",2001,12925,12925,12925,12925
"18/12/2001","Tuesday","December",2001,12935,13397,13414,12924
"19/12/2001","Wednesday","December",2001,13405,13290,13508,13284
"20/12/2001","Thursday","December",2001,13271,12918,13271,12809
"21/12/2001","Friday","December",2001,12934,13368,13385,12934
"26/12/2001","Wednesday","December",2001,13366,13358,13444,13255
"27/12/2001","Thursday","December",2001,13368,13755,13823,13368
"28/12/2001","Friday","December",2001,13741,13577,13969,13509
"02/01/2002","Wednesday","January",2002,13585,13872,13901,13570
"03/01/2002","Thursday","January",2002,14125,14264,14286,13888
"04/01/2002","Friday","January",2002,14249,14328,14358,14103
"07/01/2002","Monday","January",2002,14327,14376,14412,14268
"08/01/2002","Tuesday","January",2002,14385,14166,14385,14101
"09/01/2002","Wednesday","January",2002,14157,14021,14190,13923
"10/01/2002","Thursday","January",2002,14009,13570,14009,13505
"11/01/2002","Friday","January",2002,13554,13587,13834,13554
"14/01/2002","Monday","January",2002,13594,13120,13600,13067
"15/01/2002","Tuesday","January",2002,13137,13010,13362,12936
"16/01/2002","Wednesday","January",2002,13006,13083,13186,12940
"17/01/2002","Thursday","January",2002,13109,13335,13359,13109
"18/01/2002","Friday","January",2002,13339,13372,13404,13262
"21/01/2002","Monday","January",2002,13367,13154,13367,13138
"22/01/2002","Tuesday","January",2002,13176,13003,13321,12956
"23/01/2002","Wednesday","January",2002,13025,13232,13284,12982
"24/01/2002","Thursday","January",2002,13239,13162,13309,13146
"28/01/2002","Monday","January",2002,13160,13001,13214,12991
"29/01/2002","Tuesday","January",2002,13009,12501,13181,12476
"30/01/2002","Wednesday","January",2002,12512,12532,12627,12300
"31/01/2002","Thursday","January",2002,12563,12721,12812,12561
"01/02/2002","Friday","February",2002,12722,12658,12783,12567
"04/02/2002","Monday","February",2002,12648,12512,12654,12416
"05/02/2002","Tuesday","February",2002,12556,12747,12777,12414
"06/02/2002","Wednesday","February",2002,12751,12750,12883,12667
"07/02/2002","Thursday","February",2002,12752,12683,12774,12683
"08/02/2002","Friday","February",2002,12684,12597,12692,12591
"13/02/2002","Wednesday","February",2002,12598,12960,12960,12533
"14/02/2002","Thursday","February",2002,12961,13245,13245,12909
"15/02/2002","Friday","February",2002,13221,13229,13299,13169
"18/02/2002","Monday","February",2002,13207,13121,13238,13027
"19/02/2002","Tuesday","February",2002,13125,12991,13244,12983
"20/02/2002","Wednesday","February",2002,13000,13302,13330,12918
"21/02/2002","Thursday","February",2002,13327,13530,13677,13327
"22/02/2002","Friday","February",2002,13534,13562,13640,13512
"25/02/2002","Monday","February",2002,13566,13977,14005,13566
"26/02/2002","Tuesday","February",2002,13975,13963,14050,13833
"27/02/2002","Wednesday","February",2002,13978,14212,14247,13978
"28/02/2002","Thursday","February",2002,14216,14033,14221,14033
"01/03/2002","Friday","March",2002,14047,14414,14414,14047
"04/03/2002","Monday","March",2002,14373,14471,14474,14100
"05/03/2002","Tuesday","March",2002,14454,14011,14481,14011
"06/03/2002","Wednesday","March",2002,14006,13838,14006,13685
"07/03/2002","Thursday","March",2002,13836,13725,14011,13638
"08/03/2002","Friday","March",2002,13783,13961,13961,13767
"11/03/2002","Monday","March",2002,13958,13695,14032,13695
"12/03/2002","Tuesday","March",2002,13716,14181,14213,13709
"13/03/2002","Wednesday","March",2002,14191,14244,14350,14099
"14/03/2002","Thursday","March",2002,14240,14117,14331,14023
"15/03/2002","Friday","March",2002,14119,14365,14370,14089
"18/03/2002","Monday","March",2002,14365,14244,14492,14216
"19/03/2002","Tuesday","March",2002,14265,14117,14329,14069
"20/03/2002","Wednesday","March",2002,14122,14089,14157,13894
"21/03/2002","Thursday","March",2002,14085,13717,14085,13662
"22/03/2002","Friday","March",2002,13722,13312,13725,13283
"25/03/2002","Monday","March",2002,13359,13277,13430,13189
"26/03/2002","Tuesday","March",2002,13308,13569,13569,13308
"27/03/2002","Wednesday","March",2002,13569,13424,13578,13424
"28/03/2002","Thursday","March",2002,13427,13254,13497,13226
"01/04/2002","Monday","April",2002,13253,13467,13498,13095
"02/04/2002","Tuesday","April",2002,13481,13245,13535,13245
"03/04/2002","Wednesday","April",2002,13280,13084,13345,13061
"04/04/2002","Thursday","April",2002,13089,13360,13370,13040
"05/04/2002","Friday","April",2002,13361,13276,13440,13234
"08/04/2002","Monday","April",2002,13247,13159,13247,13114
"09/04/2002","Tuesday","April",2002,13165,13195,13243,13146
"10/04/2002","Wednesday","April",2002,13182,13416,13445,13182
"11/04/2002","Thursday","April",2002,13418,13411,13559,13385
"12/04/2002","Friday","April",2002,13418,13750,13763,13418
"15/04/2002","Monday","April",2002,13772,13471,13822,13441
"16/04/2002","Tuesday","April",2002,13476,13622,13692,13476
"17/04/2002","Wednesday","April",2002,13633,13732,13872,13633
"18/04/2002","Thursday","April",2002,13728,13573,13728,13446
"19/04/2002","Friday","April",2002,13568,13478,13630,13447
"22/04/2002","Monday","April",2002,13483,13224,13485,13056
"23/04/2002","Tuesday","April",2002,13224,13188,13302,13076
"24/04/2002","Wednesday","April",2002,13181,13380,13394,13176
"25/04/2002","Thursday","April",2002,13384,13272,13384,13116
"26/04/2002","Friday","April",2002,13272,13075,13367,13036
"29/04/2002","Monday","April",2002,13075,13090,13142,13031
"30/04/2002","Tuesday","April",2002,13096,13085,13261,13065
"02/05/2002","Thursday","May",2002,13088,12538,13090,12512
"03/05/2002","Friday","May",2002,12557,12609,12678,12431
"06/05/2002","Monday","May",2002,12594,12430,12594,12271
"07/05/2002","Tuesday","May",2002,12433,12342,12607,12291
"08/05/2002","Wednesday","May",2002,12352,12616,12664,12352
"09/05/2002","Thursday","May",2002,12601,12101,12602,12076
"10/05/2002","Friday","May",2002,12105,12130,12179,11943
"13/05/2002","Monday","May",2002,12146,12002,12211,11943
"14/05/2002","Tuesday","May",2002,11998,12204,12326,11998
"15/05/2002","Wednesday","May",2002,12207,12349,12463,12113
"16/05/2002","Thursday","May",2002,12395,12660,12688,12395
"17/05/2002","Friday","May",2002,12664,12699,12738,12563
"20/05/2002","Monday","May",2002,12699,12667,12769,12606
"21/05/2002","Tuesday","May",2002,12673,12701,12776,12629
"22/05/2002","Wednesday","May",2002,12696,12367,12844,12351
"23/05/2002","Thursday","May",2002,12379,12555,12561,12252
"24/05/2002","Friday","May",2002,12543,12573,12689,12444
"27/05/2002","Monday","May",2002,12578,12698,12707,12538
"28/05/2002","Tuesday","May",2002,12702,12728,12860,12702
"29/05/2002","Wednesday","May",2002,12728,12985,12998,12728
"31/05/2002","Friday","May",2002,12991,12861,13013,12861
"03/06/2002","Monday","June",2002,12858,12659,12913,12640
"04/06/2002","Tuesday","June",2002,12637,12600,12641,12492
"05/06/2002","Wednesday","June",2002,12580,12589,12707,12574
"06/06/2002","Thursday","June",2002,12591,12112,12595,12112
"07/06/2002","Friday","June",2002,12051,12282,12310,11954
"10/06/2002","Monday","June",2002,12305,12599,12599,12304
"11/06/2002","Tuesday","June",2002,12608,12210,12685,12170
"12/06/2002","Wednesday","June",2002,12220,12132,12400,12057
"13/06/2002","Thursday","June",2002,12180,11962,12312,11962
"14/06/2002","Friday","June",2002,11984,11698,11984,11601
"17/06/2002","Monday","June",2002,11704,11937,11953,11704
"18/06/2002","Tuesday","June",2002,11942,11821,12113,11808
"19/06/2002","Wednesday","June",2002,11822,11493,11900,11485
"20/06/2002","Thursday","June",2002,11507,10908,11579,10893
"21/06/2002","Friday","June",2002,10917,10397,11010,10297
"24/06/2002","Monday","June",2002,10437,10759,10813,10246
"25/06/2002","Tuesday","June",2002,10773,10705,10973,10597
"26/06/2002","Wednesday","June",2002,10676,10690,10693,10430
"27/06/2002","Thursday","June",2002,10689,11013,11013,10689
"28/06/2002","Friday","June",2002,11017,11139,11271,11017
"01/07/2002","Monday","July",2002,11137,10892,11173,10853
"02/07/2002","Tuesday","July",2002,10890,10845,10908,10710
"03/07/2002","Wednesday","July",2002,10854,10635,10868,10520
"04/07/2002","Thursday","July",2002,10661,10655,10721,10593
"05/07/2002","Friday","July",2002,10662,10523,10667,10424
"08/07/2002","Monday","July",2002,10524,10687,10708,10505
"10/07/2002","Wednesday","July",2002,10689,10555,10839,10539
"11/07/2002","Thursday","July",2002,10545,10806,10810,10466
"12/07/2002","Friday","July",2002,10811,10967,10967,10697
"15/07/2002","Monday","July",2002,10966,10633,10969,10474
"16/07/2002","Tuesday","July",2002,10645,10577,10741,10521
"17/07/2002","Wednesday","July",2002,10589,10754,10813,10589
"18/07/2002","Thursday","July",2002,10757,10812,10915,10709
"19/07/2002","Friday","July",2002,10812,10583,10812,10544
"22/07/2002","Monday","July",2002,10567,9892,10567,9879
"23/07/2002","Tuesday","July",2002,9899,9745,10013,9601
"24/07/2002","Wednesday","July",2002,9739,9937,9972,9427
"25/07/2002","Thursday","July",2002,9947,9665,9947,9485
"26/07/2002","Friday","July",2002,9671,9217,9778,9155
"29/07/2002","Monday","July",2002,9251,9240,9672,9240
"30/07/2002","Tuesday","July",2002,9247,9341,9613,9188
"31/07/2002","Wednesday","July",2002,9346,9762,9894,9343
"01/08/2002","Thursday","August",2002,9781,9759,9863,9543
"02/08/2002","Friday","August",2002,9768,9852,9943,9737
"05/08/2002","Monday","August",2002,9848,9463,9848,9451
"06/08/2002","Tuesday","August",2002,9472,9755,9794,9470
"07/08/2002","Wednesday","August",2002,9765,9869,9933,9649
"08/08/2002","Thursday","August",2002,9911,10315,10420,9911
"09/08/2002","Friday","August",2002,10314,9985,10314,9971
"12/08/2002","Monday","August",2002,10007,9723,10007,9687
"13/08/2002","Tuesday","August",2002,9723,9444,9842,9444
"14/08/2002","Wednesday","August",2002,9460,9343,9587,9016
"15/08/2002","Thursday","August",2002,9372,9183,9472,9160
"16/08/2002","Friday","August",2002,9212,9526,9538,9212
"19/08/2002","Monday","August",2002,9512,9416,9656,9403
"20/08/2002","Tuesday","August",2002,9455,9263,9552,9258
"21/08/2002","Wednesday","August",2002,9269,9437,9494,9269
"22/08/2002","Thursday","August",2002,9441,9702,9703,9411
"23/08/2002","Friday","August",2002,9710,9676,9761,9594
"26/08/2002","Monday","August",2002,9690,10097,10100,9689
"27/08/2002","Tuesday","August",2002,10117,10371,10388,10117
"28/08/2002","Wednesday","August",2002,10383,10379,10436,10230
"29/08/2002","Thursday","August",2002,10351,10455,10517,10175
"30/08/2002","Friday","August",2002,10465,10382,10604,10381
"02/09/2002","Monday","September",2002,10382,10378,10477,10312
"03/09/2002","Tuesday","September",2002,10371,10135,10371,10064
"04/09/2002","Wednesday","September",2002,10166,9996,10173,9921
"05/09/2002","Thursday","September",2002,9992,9723,9992,9708
"06/09/2002","Friday","September",2002,9738,9716,9876,9643
"09/09/2002","Monday","September",2002,9725,9954,9954,9715
"10/09/2002","Tuesday","September",2002,9962,9960,10051,9840
"11/09/2002","Wednesday","September",2002,9967,10182,10247,9967
"12/09/2002","Thursday","September",2002,10182,10172,10187,10031
"13/09/2002","Friday","September",2002,10156,10180,10218,10086
"16/09/2002","Monday","September",2002,10171,9831,10172,9821
"17/09/2002","Tuesday","September",2002,9855,9650,9942,9613
"18/09/2002","Wednesday","September",2002,9626,9505,9637,9399
"19/09/2002","Thursday","September",2002,9511,9372,9626,9352
"20/09/2002","Friday","September",2002,9374,9585,9637,9374
"23/09/2002","Monday","September",2002,9574,9264,9574,9137
"24/09/2002","Tuesday","September",2002,9245,9148,9341,9069
"25/09/2002","Wednesday","September",2002,9206,9227,9357,9206
"26/09/2002","Thursday","September",2002,9250,9199,9386,9169
"27/09/2002","Friday","September",2002,9199,8715,9202,8703
"30/09/2002","Monday","September",2002,8718,8622,8720,8352
"01/10/2002","Tuesday","October",2002,8642,8997,9021,8639
"02/10/2002","Wednesday","October",2002,9010,8820,9131,8810
"03/10/2002","Thursday","October",2002,8852,9139,9170,8807
"04/10/2002","Friday","October",2002,9151,9259,9319,9091
"07/10/2002","Monday","October",2002,9268,8863,9287,8841
"08/10/2002","Tuesday","October",2002,8870,8846,8909,8690
"09/10/2002","Wednesday","October",2002,8838,8714,8838,8603
"10/10/2002","Thursday","October",2002,8708,8866,8932,8706
"11/10/2002","Friday","October",2002,8864,8854,9042,8832
"14/10/2002","Monday","October",2002,8853,8450,8853,8429
"15/10/2002","Tuesday","October",2002,8452,8506,8621,8445
"16/10/2002","Wednesday","October",2002,8509,8370,8513,8224
"17/10/2002","Thursday","October",2002,8397,8901,8919,8397
"18/10/2002","Friday","October",2002,8902,9022,9080,8873
"21/10/2002","Monday","October",2002,9021,9128,9161,8979
"22/10/2002","Tuesday","October",2002,9099,9331,9331,8982
"23/10/2002","Wednesday","October",2002,9341,9840,9840,9263
"24/10/2002","Thursday","October",2002,9832,9799,10106,9763
"25/10/2002","Friday","October",2002,9807,10014,10067,9697
"28/10/2002","Monday","October",2002,10022,9573,10092,9573
"29/10/2002","Tuesday","October",2002,9570,9600,9655,9439
"30/10/2002","Wednesday","October",2002,9601,10068,10096,9601
"31/10/2002","Thursday","October",2002,10098,10167,10241,10063
"01/11/2002","Friday","November",2002,10172,10140,10265,10043
"04/11/2002","Monday","November",2002,10146,9912,10377,9912
"05/11/2002","Tuesday","November",2002,9904,9861,10034,9825
"06/11/2002","Wednesday","November",2002,9856,9702,9861,9583
"07/11/2002","Thursday","November",2002,9734,9799,9893,9619
"08/11/2002","Friday","November",2002,9858,9860,10030,9856
"11/11/2002","Monday","November",2002,9873,9885,9977,9867
"12/11/2002","Tuesday","November",2002,9863,9720,9871,9647
"13/11/2002","Wednesday","November",2002,9720,9763,9812,9569
"14/11/2002","Thursday","November",2002,9762,9884,9903,9738
"18/11/2002","Monday","November",2002,9910,9970,10099,9910
"19/11/2002","Tuesday","November",2002,9970,9971,10051,9839
"20/11/2002","Wednesday","November",2002,9983,10087,10111,9901
"21/11/2002","Thursday","November",2002,10104,10289,10318,10085
"22/11/2002","Friday","November",2002,10288,10404,10433,10123
"25/11/2002","Monday","November",2002,10407,10245,10447,10234
"26/11/2002","Tuesday","November",2002,10243,10131,10283,10083
"27/11/2002","Wednesday","November",2002,10142,10226,10286,10123
"28/11/2002","Thursday","November",2002,10222,10239,10291,10187
"29/11/2002","Friday","November",2002,10249,10508,10518,10249
"02/12/2002","Monday","December",2002,10516,10673,10735,10516
"03/12/2002","Tuesday","December",2002,10671,10662,10673,10575
"04/12/2002","Wednesday","December",2002,10664,10640,10681,10505
"05/12/2002","Thursday","December",2002,10644,10413,10650,10345
"06/12/2002","Friday","December",2002,10414,10569,10575,10412
"09/12/2002","Monday","December",2002,10562,10338,10562,10338
"10/12/2002","Tuesday","December",2002,10344,10331,10497,10307
"11/12/2002","Wednesday","December",2002,10339,10613,10652,10339
